id,date_time,author,headline,read_count,main
172,2020/9/29,物信学院供稿,福大学子在 RTE AI超分辨率图像性能挑战赛总决赛中斩获冠季军,399,新闻中心讯/9月26日，在刚结束的2020 RTE AI超分辨率图像性能挑战赛总决赛中，福州大学数计学院团队FZU-CS510和物信学院团队FZU_医疗器械国际合作基地AI L喜获全国总决赛冠军和季军。本次比赛于2020年7月28日启动，经历2个月的角逐最终在2020年9月26日迎来了总决赛。仅仅在两个多月期间，报名队伍就超500余支，提交作品数超过2200余次。参与的高校、研究机构和企业不计其数，其中包括来自清华大学、浙江大学、上海交通大学、电子科技大学、哈尔滨工业大学、复旦大学和福州大学的硕博研究生，也有来自阿里云、京东方和OPPO等知名企业的算法工程师，高手云集，竞争激烈。在此次AI超分辨率图像性能挑战赛中，福州大学数计学院FZU-CS510和物信学院FZU_医疗器械国际合作基地AI L的参赛队伍披荆斩棘，在经历了线下技术比拼，线上方案答辩两个环节的激烈角逐后，最终斩获了冠军和季军，这体现了福州大学师生在人工智能方面的潜力和深厚的知识储备和创新能力，展现了福州大学人工智能领域人才培养的高水平和高质量。超分辨率是计算机视觉领域的核心算法之一，受到学术界和工业界的关注，其目的是从低分辨率的图片（视频）恢复出高分辨率的清晰图片（视频）。人工智能和超分的结合不仅促进了超分的落地，又推动着人工智能技术的进步。作为世界三大尖端技术之一的人工智能技术，是支撑经济社会发展和保障国家安全的战略技术。在国民经济关键领域中起着举足轻重的作用。
173,2020/9/29,图书馆供稿,全省唯一 福州大学获高校国家知识产权信息服务中心授牌,284,新闻中心讯/9月25日，技术与创新支持中心（ TISC） 及高校国家知识产权信息服务中心交流研讨活动在山东省济南市召开，福州大学正式获批高校国家知识产权信息服务中心，成为福建省唯一一所获此称号的高校。高校国家知识产权信息服务中心是由国家知识产权局、教育部对工作突出的高校知识产权信息中心经遴选和确认后认定，旨在推动知识产权信息服务中心为高校知识产权的创造、运用、保护和管理提供全流程服务，支撑高校协同创新和优势学科建设，促进高校科技成果转化。截止目前，全国共有60所高校获批高校国家知识产权信息服务中心。福州大学知识产权信息服务中心成立于2018年7月，挂靠图书馆，依托教育部科技查新工作站、全国专利文献服务网点、情报学硕士点，开展知识产权信息咨询、专利检索查新、专利分析导航、专利分级评估、知识产权分析评议、知识产权信息利用技能培训、专利专题库建设等服务。此次喜获国家知识产权信息服务中心授牌，将为我校知识产权工作提供了更高更广阔的平台，进一步助力学校“双一流”建设。（文/余其凤 陈振标? 图/陈振标）?
174,2020/9/29,数计学院供稿,勇夺桂冠 全国大学生信息安全竞赛-创新能力实践赛华东南分区赛在福大举办,282,新闻中心讯/近日，第十三届全国大学生信息安全竞赛创新实践能力赛（华东南赛区）在福州大学正式拉开序幕。经过初赛选拔，来自上海、浙江、江西、福建等50支队伍约190多人参加了本次华东南分区赛。经过两天的鏖战，福州大学的RO1S战队始终保持领先地位，最终获得华东南分区赛冠军，复旦大学的whitezard战队和自上海交通大学的Ph0t1n1a战队分获亚、季军；选拔赛前12名的队伍，将参加于武汉国家网安基地举办的全国总决赛。据悉，第13届全国大学生信息安全竞赛——创新能力实践赛，是由中央网信办网络安全协调局、教育部高教司、共青团中央学校部指导，教育部高等学校网络空间安全专业教学指导委员会主办，大赛旨在为选拔、推荐、培养优秀安全专业人才创造条件，促进高校网络安全专业课程体系建设和教学改革，培养学生创业实践能力和团队合作精神，提高学生的网络空间安全创新实践能力和技能。开幕式上，福建省公安厅网安总队支队长康仲生、福州大学教务处处长于岩致辞。中共福建省委网络安全和信息化委员会办公室安全协调处二级调研员钟志良、福建省教育厅科技处副处长吴舒伟，福州大学学生工作处、研究生工作处、校网络安全与信息化办公室、数计学院等相关负责人和企业嘉宾共同出席了开幕式。康仲生支队长以学长的身份，结合多年一线工作经验，从网络安全对抗的本质是攻防两端的对抗，进而谈及网安人才年轻化趋势，最后他告诫同学们在拥有网络安全攻防技术的同时，更要遵纪守法，成为维护网络安全公义和正义的坚实守护者。学长的肺腑之言赢得了在场同学们一阵阵热烈的掌声。于岩处长回顾了福州大学信息安全专业的发展，阐述了学校“以赛代练、以赛促学”的攻防兼备高水平网络空间安全创新型人才的培养机制，指出建设网络强国，没有人才创造力迸发，是难以成功的。本次华东南分区选拔赛在赛事平台和全程技术运营、VPN服务器接入、固定高速IP专线调测保障及赛事资金方面，还得到了南京赛宁信息技术有限公司、深信服科技有限公司、中国电信股份有限公司福州分公司、福州恒奥信息科技有限公司的大力支持。?
175,2020/9/29,建筑学院供稿,海峡两岸古建筑交流研讨会在福州大学举办,239,新闻中心讯/9月27日上午，2020年海峡两岸古建筑交流研讨会在福州大学举办。本次活动由福州大学建筑与城乡规划学院、永泰县人民政府、台湾中华教科文创新发展协会共同主办，福建省青年建筑师协会、台湾中华民俗艺术基金会联合协办。本次研讨会主会场设于福州大学，并在台北设立分会场。福州大学副校长林键、福州省台港澳办副主任宋志强、福州市政府副秘书长蔡文等领导出席。研讨会通过网络连线方式，来自福州大学、厦门大学、华侨大学及台北科技大学、成功大学、逢甲大学等两岸16所高校及13家建筑行业协会、单位的近150名专家学者、行业代表、高校师生共聚一堂，开展古建筑保护交流。本次研讨会分别围绕闽台古建筑文化渊源、装饰艺术与两岸认同、活化转型思路等话题，两岸专家学者分享古建领域研究进展、修缮保护、古建筑传承保护和创新发展的新思路、新方法等经验。会前，参会两岸专家赴永泰实地考察嵩口古镇及爱荆庄、青石寨等百年庄寨。会后，两岸专家学者还将继续围绕“闽台古建筑保护”深化研讨、走访考察，共同深化海峡两岸古建筑领域的学术交流，传承并弘扬中华传统文化。林键副校长致辞研讨会现场
176,2020/9/28,党办校办供稿,付贤智校长调研体育设施和校园环境,672,新闻中心讯/9月25日下午，付贤智校长走访了学校三区体育场、风雨操场、网球馆，详细查看了学校的体育设施，认真听取体育教学部关于学生体育活动情况和体育设施改造的介绍。付贤智校长还实地查看了宏晖体育馆、先进技术创新研究院研发大楼和火山地质园的周边校园环境以及长湾山南面护坡等。付贤智校长强调，要努力改善学校体育设施，加快推进美丽校园建设，为学生提供良好的体育、美育环境，不断健全学校德智体美劳教育体系。调研过程中，付贤智校长还与新生进行了互动交流，详细听取他们对学校的意见和建议，并勉励新生要刻苦学习，立志成才。
177,2020/9/27,紫金学院供稿,紫金学院“校企合作 双百计划”典型案例获中国高教学会授牌,643,新闻中心讯/9月25日，“2020创新生态：校企协同育人论坛(常州)暨2019‘校企合作?双百计划’授牌活动”在常州大学举行。福州大学紫金矿业学院与紫金矿业集团联合申报的《校企深度融合“紫金模式”产业学院协同育人教育改革与创新》作为福州大学唯一入选项目获得授牌。2019年启动并实施的“双百计划”，通过选出校企合作的典型案例，推动形成教育链和产业链相结合，形成良性互动的发展格局，同时通过体制机制的探索与创新，进一步提升校企合作的质量。
178,2020/9/27,数计学院供稿,福州大学ROIS代表队获第四届“强网杯”全国网络安全挑战赛三等奖,450,新闻中心讯/为强网聚力，为强国筑梦。日前，作为国家网络安全宣传周的重要活动之一，第四届“强网杯”全国网络安全挑战赛总决赛在郑州圆满落幕。由数计学院本科生阮建敏、黄浩宇、张艺栋、蔡建斌四位同学组成的福州大学代表队“ROIS”，作为福建省唯一获得决赛资格的队伍，在指导教师何萧玲老师的带领下，与线上赛脱颖而出的其余31支精英战队同场竞技，最终荣获三等奖，这也是ROIS代表队继上届强网杯后连续两年获得此奖项。本届大赛共吸引了来自全国31个省级行政区（港澳台除外）的3121支战队，报名参赛人数达20061人，参赛队伍涵盖国家关键信息基础设施单位、重要行业部门、科研机构、高等院校、职业院校、网络安全企业、互联网企业以及社会力量等。据悉，“强网杯”网络安全挑战赛于2015年创办，发展至今已成为国家网信安全领域的顶级赛事。为了在真实攻防场景中充分激发选手的潜力，发掘网络安全实战型人才，本届“强网杯”在赛制方面创造性的采用git based AD +RealWorld(Escape)，创设巅峰竞速模式，通过层层试炼，强强对决，真实展现了“时间就是生命，时间就是安全”的真实网络攻防对抗形态；赛题则涵盖密码分析、移动安全、浏览器安全、物联网设备安全分析、虚拟机逃逸、区块链安全等诸多新兴技术领域和前沿安全热点。?
179,2020/9/25,宣传部,福州大学举行2020级新生开学典礼,2067,新闻中心讯/最是榕城好时节，晴空白云正相宜。9月25日上午8时，福州大学2020级新生开学典礼在旗山校区第一田径场举行。校领导张天明、付贤智、林生、张星、邹毅、黄志刚、林键、王心晨出席开学典礼。典礼由校党委副书记林生主持。在庄严激昂的国歌声中，开学典礼拉开了序幕，参与开学典礼的全体师生一齐唱响国歌。升旗仪式结束后，黄志刚副校长宣读《关于公布2020年优秀新生奖励名单的通知》，校领导分别为获得奖励的新生颁奖。付贤智校长代表学校热忱欢迎2020级新生的到来。他指出，同学们站在世界大变局的历史交汇点上，既是挑战，也是机遇。付贤智校长回顾了福州大学的办学历史，介绍了福大近几年取得的显著成绩，并向同学们提出了三点殷切希望：一是要怀质抱真，学以修身。希望同学们做一个诚实善良的人，始终虚怀若谷、谦逊宽容；希望同学们做一个恪守底线的人，树立正确的三观，遵纪守法、独立思考、明辨是非；希望同学们能做一个热爱生活的人，培养高雅的情趣和爱好，不惧困难、心存温暖。二是要怀珠抱玉，学以成才。希望同学们抱定宗旨，学问深厚，要始终保持强烈的求知欲望和学习兴趣；要面向社会需求，立足于解决人类发展共同面临的重大问题的高度，练就过硬的经世致用本领。三是要志存高远，学以报国。把个人发展融入国家发展伟业和民族伟大复兴之中，做新时代的奋斗者，做民族复兴的实干家，努力成为德智体美劳全面发展的社会主义建设者和接班人。研究生新生代表傅德泉、本科生新生代表庄萃煊先后发言。数学与计算机科学学院的傅德泉回顾了本科阶段在福大求学的经历，就“如何成为一名真正的福大人”分享了感悟，希望能努力成为新时代学术高地的拓荒者与奠基人、践行一名科研工作者应有的专业精神。来自经济与管理学院的本科新生庄萃煊表示，2020级同学生于非典、考于新冠，经受住了疫情和升学的双重考验，交出了自己青春中一张合格的答卷，希望将来能成为修德养性、博学笃行、追求卓越的福大人。来自经济与管理学院的教师代表冯玲教授代表全体教师欢迎新生的到来，她结合作为访问学者的经历，希望学子们要对中华复兴有深刻的领悟，对祖国故土有深厚的情感，对民族文化有深度的自信，“希望每个福大学子都有光明正大的品德，做一个至诚至善的福大人”。据悉，在疫情防控常态化的背景下，本次开学典礼采用线上线下相结合的方式举行。暂未入境的海外新生、福州大学其他校区的新生在线上同步观看了开学典礼直播。参加开学典礼的还有相关部处、各学院负责同志以及全体2020级新生及辅导员。（全媒体中心文字记者团刘雯郡 魏俊杰）张天明书记为优秀新生颁奖? 蓝苗摄付贤智校长讲话? 蓝苗摄教师代表 学生记者吴佳霖摄 ；研究生新生代表、本科新生代表 蓝苗摄；一等奖合影 学生记者涂江东摄升旗仪式? 李江川摄开学典礼现场? 周师炜摄
180,2020/9/23,宣传部,全国人大来福州大学专题调研民族团结进步创建工作,899,新闻中心讯/9月23日上午，全国人大民族委员会副主任史大刚一行来到福州大学刘敏榕工作室，调研少数民族学生服务管理工作。福州大学党委书记张天明、副书记林生，以及党办校办、党委统战部、学生工作部（处）、刘敏榕工作室相关部门负责人，少数民族学生代表一同参加调研活动。会上，张天明书记介绍了学校少数民族学生服务管理工作的基本情况，工作室负责人刘敏榕老师从政治引领、学业帮扶、社会实践、以文化人、生活关照等五个方面向调研组介绍了少数民族学生之家的创新服务理念。少数民族学生结合自身的学习和生活纷纷作了发言。史大刚副主任对福州大学少数民族学生服务管理工作给予充分肯定，对刘敏榕工作室取得的工作实效给予高度赞扬。他强调，学校要继续贯彻落实习近平总书记关于民族工作的重要论述，做好高校少数民族学生工作，提升少数民族学生培养质量。他勉励少数民族学生勤奋学习，珍惜大好的求学机会，脚踏实地，树立崇高理想和远大志向，成为家乡建设的重要力量，为中华民族的伟大复兴做出贡献。会前，调研组还参观了刘敏榕工作室和工作室党支部。（图文/蓝苗)?座谈会现场参观工作室党支部与少数民族学生等合影留念?
181,2020/9/23,发展规划与学科建设处供稿,福州大学“双一流”建设周期总结获专家高度肯定,2739,新闻中心讯/9月15日-18日，福州大学举行“双一流”建设周期总结网络评议会，以姚建年院士为组长，吴新涛院士、赵进才院士、邹志刚院士、陈芬儿院士、席振峰院士、徐春明院士、顾瑛院士、房喻教授、武明花教授等专家学者为成员的专家组对福州大学“双一流”建设周期总结进行评议指导。专家组对学校整体建设及化学科学与工程学科群建设情况进行了评议，一致认为，福州大学落实立德树人根本任务，严格按照建设方案开展工作，“双一流”建设符合度高、目标达成度好，同意通过福州大学“双一流”建设周期总结。专家组指出，福州大学2016—2020年“双一流”建设周期总结工作组织有力、实事求是、认真扎实、材料完备、程序规范、成绩显著，在学科建设、人才培养、队伍建设、科技创新、社会服务、对外交流、校园文化等各个方面都有显著提升，许多指标超额完成，高质量完成了“双一流”建设周期的目标和任务。经过“双一流”建设，学校综合办学实力显著提升，国际影响力持续提升；化学科学与工程学科群建设标志性成果突出，光催化等部分学科方向研究水平已进入世界一流行列，一流学科建设有力地带动了学校整体办学水平的提高。??
182,2020/9/23,图书馆供稿,张天明书记到刘敏榕工作室调研指导工作,841,新闻中心讯/9月22日上午，校党委张天明书记一行到福州大学刘敏榕工作室调研指导工作，学校相关负责人陪同调研。张天明书记先后参观了工作室和工作室党支部，刘敏榕馆长向张天明书记详细介绍了工作室的建设、团队组建、举办的所有活动及获得的荣誉，并从政治引领、学业帮扶、社会实践、以文化人、生活关照等五个方面向书记介绍了少数民族学生之家的创新服务理念。张天明书记还与来自经济与管理学院的新疆籍学生祖力米热·艾买提进行亲切交流，勉励她珍惜机会、勤奋学习，做维护祖国统一和民族团结的促进者、维护者、捍卫者。（文/吴佳丽 图/赵洁）
183,2020/9/22,物信学院供稿,物信学子在全国大学生集成电路创新创业大赛总决赛中获二等奖,738,新闻中心讯/日前，在第四届全国大学生集成电路创新创业大赛全国总决赛中，福州大学物理与信息工程学院学子喜获全国总决赛二等奖一项、三等奖一项。本次比赛于2020年1月启动，共12个企业杯赛方向，报名队伍超2000支，参赛师生近7000人，参与高校逾220家。经过华北、华中、华南、华东、西北、西南六大分赛区选拔，有来自清华大学、北京大学、复旦大学、上海交通大学、电子科技大学、福州大学等87所高校的289支队伍，约800人晋级总决赛。高手云集，竞争激烈。在此届集创赛中，福州大学物理与信息工程学院参赛队伍披荆斩棘，展开了现场答辩、实物展示两个环节的激烈角逐。学生在集成电路设计方面的突出能力，体现了福州大学物理与信息工程学院师生在集成电路设计、创新方面深厚的知识储备和创新能力，展现了福州大学物理与信息工程学院集成电路人才培养的高水平和高质量。集成电路是信息技术产业的核心，是支撑经济社会发展和保障国家安全的战略性、基础性和先导性产业，在国民经济关键领域中起着举足轻重的作用。在近年来的“中兴”、“华为”风波之后，集成电路行业更是受到了国家的高度重视。集创赛是国内集成电路设计领域水平最高的学科竞赛之一。?
184,2020/9/21,校团委供稿,福大志愿者圆满完成中国航天大会志愿服务工作,577,新闻中心讯/9月18日至21日，以“弘扬航天精神，拥抱星辰大海”为主题的2020年中国航天大会在福州海峡国际会展中心举办，福州大学付贤智校长出席主论坛开幕仪式，副校长黄志刚出席“青聚闽江”青年科学家论坛并致辞。福州大学共有90名志愿者参与了本届大会的志愿服务活动。本届中国航天大会由中国宇航学会和中国航天基金会联合主办，依托学术、产业、科普、文创四大活动体系，全面展示宇航前沿技术，深入探讨航天未来愿景，广泛推动世界航天领域的深度合作。福州大学于9月4日起开展2020年中国航天大会志愿者招募活动，历时5天，经过简历筛选、现场面试等环节，共有90名志愿者在300余名候选人中脱颖而出。2020年中国航天大会召开期间，90名志愿者分为接待组、签到组、展览组、新闻组、科普组等多个组别，为主论坛会场、各分论坛会场及航天科普展等项目提供志愿服务。福州大学青年志愿者们圆满完成了2020年中国航天大会的志愿服务工作，展示了福大人青春向上的精神面貌。志愿者们表示，此次航天大会是一个很好的平台，在志愿服务的过程中，不仅让自己了解到了更多航空航天知识，并且将中国航天精神传递给了更多的人，让更多人理解我们所不懈追求的航天梦的真正含义。福州大学志愿者参与中国航天大会志愿活动福大志愿者圆满完成中国航天大会志愿服务工作?
185,2020/9/21,宣传部,校领导深入迎新第一线  检查迎新工作,945,新闻中心讯/9月20日，福州大学迎来了6000多名本科新生。校领导付贤智、林生、林键在相关部处负责人的陪同下，深入报到点、学院迎新点、食堂等地，看望2020级新生，慰问迎新工作人员，检查指导迎新工作。?“欢迎你，新同学！家乡是哪的啊？“路上还顺利吗？”付贤智校长与前来报到的新生亲切交流，勉励他们尽快适应大学生活，做一名有理想有情怀的福大人。付贤智校长一行来到生活区迎新报到点，对新生报到流程的各个环节进行了仔细地检查，他强调，疫情防控和迎新工作要“两手抓”，既要保证科学严谨，又要注重人文关怀。来到各迎新报到点，付贤智校长详细询问了迎新工作进展、入学帮扶政策等，对奋战在迎新第一线的师生员工的辛勤付出给予充分肯定，对学院和部门开展的迎新工作给予高度赞扬。他强调各部门、各单位要切实把“以学生为本”的理念落到实处，真正为学生提供高质量、高效率的服务。根据疫情防控要求，学校在各个校区设立新生入学通道，前来报到的新生经过体温检测、核验健康码、查验身份、消毒等一系列流程进入校园。学校在福州火车站、汽车站等设立新生报到接站点，新生经体温测量、身份核验无异常后方可登记上车。学校还为新生提供免费接站和免费校车的服务。为保证报到工作的顺利进行，学生工作部（处）对绿色通道工作进行了优化完善，采取“物质帮扶+落实政策、腾飞计划+助力成才”模式，根据家庭经济困难学生实际情况采取不同的措施开展精准帮扶，“爱心大礼包”也更加实用化，并为充分保护学生隐私采取了个性化的措施；后勤服务人员积极做好校园保洁、餐饮供应、住宿安排、交通运行、医疗救助等保障工作，努力为新生营造舒适的生活、学习环境；保卫人员耐心引导、精准调度，确保校园安全和入校秩序；网络安全与信息化办公室数字化迎新，现场LED实时播放新生报到数据；学生工作部（处）、校团委、后勤管理处、保卫部和各学院为解决新生独自报到产生的问题，保证迎新工作的高效有序进行，增加了志愿者服务团队和运送车辆数量，为新生提供报到讲解和搬运行李、寄存行李等服务。校领导深入学院迎新点 检查迎新工作? 蓝苗摄付贤智校长详细了解入学帮扶政策? 图为付贤智校长正在查看爱心大礼包 蓝苗摄学校在福州火车站、汽车站等设立新生报到接站点?? 李江川摄福州大学6000余名本科新生顺利报到? 全媒体中心学生记者周凯文摄志愿者为新生搬运行李 全媒体中心学生记者温雷蕾摄铜盘校区迎新现场? 周师炜摄??
186,2020/9/21,生工学院供稿,林键副校长出席福建省食品科学技术学会换届大会,651,新闻中心讯/9月18日，福建省食品科学技术学会第六届会员代表大会在福州召开，来自全省各地的100多位代表出席了大会。校党委常委、副校长林键出席了本次会议，他肯定了学会26年来扎实的工作和取得的成绩，并提出三点希望：一是加强合作，共同促进全省食品科技事业的发展；二是抓住机遇不畏挑战，继续秉承创新、求实和协作精神；三是促进食品科技与社会发展相融合，为国民经济与人民健康服务。会上选举了学会第六届理事会成员，福州大学当选理事长单位，生工学院倪莉教授任第六届理事会理事长。??
187,2020/9/21,基建资产管理处、资产经营有限公司供稿,资产管理业务专题培训讲座顺利举行,260,新闻中心讯/为更好地掌握国有资产管理相关的新规定、新要求，依法依规做好学校国有资产管理工作，进一步推进福州大学国有资产管理体系和治理能力现代化，9月18日上午，福州大学特邀请福建省机关事务管理局国有资产管理处肖光华高级会计师在行政北楼西325作题为《行政事业单位资产管理法规制度讲解》的专题讲座。讲座由校基建资产管理处和资产经营公司共同承办，学院、机关部处近140位教工参加讲座。讲座上，肖光华高级会计师从资产管理的重要性、《民法典》中有关资产规定、行政事业单位固定资产管理、事业单位对外投资管理暂行办法、国有资产出租出借管理实施办法和国有资产处置管理实施办法等六个方面做了详尽、专业的政策业务指导和管理实操流程讲解。肖光华高级会计师重点指出要增强国有资产管理的意识，进一步建立和完善国有资产管理内部控制机制，强化职能分工，密切协调配合，形成管理的合力，避免国有资产流失，推动和促进国有资产保值增值。肖光华高级会计师的报告对进一步规范和加强学校国有资产的管理，增强职能部门和使用单位对国有资产管理的思想意识和提升业务水平具有很强的指导意义。?
188,2020/9/21,建筑与城乡规划学院供稿,“4+2”福州大学城创客天地联合设计开营仪式在福大举办,296,?新闻中心讯/9月19日，第一届“相当计画”4+2福州大学城创客天地联合设计活动开营仪式在福州大学国家科技园成功举办。闽侯县委书记叶仁佑、福州地区大学新校区管委会主任陈志毅、福州大学党委副书记张星等领导出席。“相当计画”联合设计活动是由福州大学、天津大学联合发起，闽侯县人民政府与福州地区大学新校区管委会主办，福州大学、天津大学、淡江大学、华侨大学、厦门大学和东海大学等海峡两岸知名高校的建筑学院共同参与。本次联合设计是对福州旗山湖三创园十里创客水街进行规划设计，针对功能布局、交通等规划问题，将福州大学城、旗山湖建成富有清新福建底色三创“山水生态园”，为打造现代化科技城、提升城市创新竞争力和生活空间品质起到示范引领作用。参加本次活动的各高校师生将通过实地踏勘、期中简报、期末答辩等环节，11月份形成最终设计成果。届时将邀请建筑、城乡规划等行业著名专家学者赴榕城进行评审，并对福州大学城规划设计与滨江新城建设等话题深入探讨。增进两岸高校间的交流与了解、助力福州城市转型升级。张星副书记致辞?
189,2020/9/19,宣传部,福州市委书记林宝金来福州大学调研,2036,新闻中心讯/9月18日下午，省委常委、副省长、福州市委书记林宝金，市领导阮孝应、林中麟一行来福州大学调研科技创新、市校合作和大学城建设等工作。福州大学党委书记张天明，党委常委、副校长林键参加调研。林宝金强调要深入学习贯彻习近平总书记关于科技创新和建设教育强国的重要论述，认真落实习近平总书记在福建工作期间为福州地区大学城擘画的蓝图，按照省委省政府部署要求，带着感情、带着责任，创新体制机制，高水平建设福州地区大学城，为全方位推动高质量发展超越蓄势赋能。林宝金走进福州大学国家大学科技园，详细了解重点学科建设、科研成果转化、人才培养输送等情况，听取意见建议，并对学校的相关工作给予充分肯定。林宝金指出，福州大学师资和科研力量雄厚，为福建、福州人才培养、科技创新作出了重要贡献。希望学校弘扬校地合作良好传统，加强与福州市协同创新和产业合作，推动更多科技创新成果在榕落地、更多人才留在福州。林宝金强调，各级各部门要深入学习贯彻习近平总书记在科学家座谈会上的重要讲话精神，做好福州地区大学城新一轮规划建设，推动内涵提升，提高教育交流合作水平，努力打造全国一流大学城；要加强校城深度融合，强化大学城基础教育服务保障，提升校园周边环境，建设绿色生态学城；要推进产学研深度融合，加大科研资源开放共享，搭建大平台、牵线大企业、策划大项目，打通技术到产业的通道，推动更多科技创新成果落地转化；要改革创新体制机制，破除企业与高校、科研院所合作堵点，营造创新创业创造良好环境。（内容来源于福州日报）福州市委书记林宝金来福州大学调研?? 蓝苗摄?
190,2020/9/18,教务处供稿,118名新上岗教师参加2020年第十八期新上岗教师教学达标培训班,857,新闻中心讯/9月15日上午，福州大学第十八期新上岗教师教学达标培训班在国家大学科技园一楼报告厅正式开班。福州大学副校长黄志刚，相关部处领导及118名新上岗教师参加开班仪式。黄志刚副校长代表学校对新教师加入福州大学教师队伍表示热烈欢迎。他指出，举办新上岗教师教学达标培训有助于青年教师了解福州大学的发展方向与建设目标，熟悉学校的政策规定，掌握先进的教育教学方法，体现了学校对新教师的关心关爱，希望新教师们能够不断加强师德修养，爱岗敬业、脚踏实地、求真务实、积极进取，把个人的成长发展与服务学校事业发展结合起来，积极参加到学校的教学、科研、学科建设和学生管理工作中，早日成为一名优秀教师。?福州大学党委书记张天明为新教师作题为“从福大起航，书写不一样精彩的篇章”的主题讲座，他围绕“了解福大”、“融入福大”、“奉献福大”三个方面，以青年教师成长成才为主题，向大家介绍了福州大学的办学特色、文化内涵、发展机遇等基本情况，并对青年教师们提出了殷切期望，勉励新入职教师要做有理想信念的笃行者、有道德情操的坚守者、有扎实学识的卓越者、有仁爱之心的奉献者，承担起时代赋予青年教师的光荣使命，为国家教育事业和福州大学“双一流”建设贡献自己的力量。在三天的集中培训中，福州大学化学学院王绪绪教授为新教师作题为“大学教师的品德、职责和能力”讲座；校纪委、人事处、科技处、社科处、教务处等相关负责人分别围绕师德师风纪律要求、人才工作相关政策、科研项目申报、教学科研资源平台等方面给予新教师指导；校督导组阮奇教授结合自身丰富的教学经验指导青年讲师如何上好一堂课；人文社会科学学院白丽英教授为大家作“大学生心理特点与师生沟通艺术”的讲座；青年教师梁红艳老师和陈晖老师分享了自己入职几年来自己的教学成长体会与心得感悟。三天集中培训结束后，新教师将回到学院并在学院导师的“传帮带”下接受教学基本功训练，同时学校还将组织新教师参加系列线上线下研讨活动，包括线上学习一门幕课、线下观摩优秀教师课堂、观摩青年教师“最佳一节课”、参加各类教学研讨等。（图/蓝苗）张天明书记作讲座培训班现场?
191,2020/9/18,统战部供稿,省委统战部李韧副部长为福大社会主义学院开班作首场专题报告,629,新闻中心讯/9月17日上午，福州大学社会主义学院在旗山校区行政南楼123会议室，举办第17期统一战线骨干成员理论培训班开班仪式暨第一讲专题报告会。校党委副书记林生出席并作开班动员讲话。省委统战部副部长，省社会主义学院党组书记、副院长李韧同志应邀作题为《旷世奇迹的动力——疫情大考的启示》专题报告。福州大学社会主义学院院务委员、各学院党委统战委员、各民主党派校基层组织班子成员、无党派人士代表以及有关团体负责人等约60人参加开班仪式和报告会。林生副书记在动员讲话中强调了本次社院培训之于学校巩固和壮大统一战线以及加强统战工作的重要意义，并对全体学员提出了三点学习要求：一是要转变角色，进入状态；二是要学思践悟，提高认识；三是要学以致用，助推工作。李韧副部长的讲座报告从“人类与疫情斗争历史的简要回顾”、“今春疫情对中国的大考”和“这场大考带来的启迪”等三个方面向学员们作了深入浅出、事例生动、很有理论深度的讲解。大家都沉浸在一场精彩的抗疫精神宣讲课、感人的爱国主义教育课当中，感到受益匪浅。（图/蓝苗）省委统战部李韧副部长为福大社会主义学院开班作首场专题报告培训班现场
192,2020/9/18,土木学院供稿,陈宜言特聘教授聘任暨福州大学大师工作室揭牌仪式举行,1804,新闻中心讯/9月17日下午，陈宜言特聘教授聘任暨福州大学大师工作室揭牌仪式在福州大学国家大学科技园举行。福州大学党委副书记张星，党委常委、副校长林键出席仪式，教师工作部、人事处（部）、校工会、校友会、科技园管委会、土木工程学院等部门负责人，全国工程勘察设计大师戴一鸣等来宾及土木工程学院师生代表共同见证仪式。林键副校长为陈宜言大师颁发特聘教授聘书并佩戴校徽。张星副书记与陈宜言教授为福州大学大师工作室揭牌。陈宜言大师是福州大学78级道路与桥梁专业校友。此次回到母校受聘为特聘教授，陈宜言表示，“圆了自己长久以来的教师梦想。”他回顾了自己从福州大学毕业后到深圳的工作经历：“38年弹指一挥间，我在深圳这座改革开放前沿城市的工作见证了城市的发展进步。希望这个设立在母校的工作室在未来能充分链接全国工程勘察设计企业的优势资源，并将粤港澳大湾区城市建设的成功经验反哺母校，在科学研究、人才培养、学科建设、创新平台搭建等方面开展全面合作、协同创新，同时推动家乡的城市建设，为社会、教育、行业技术发展贡献一份力量。”张星副书记代表学校对陈宜言大师聘任母校特聘教授表示热烈欢迎，并希望通过此次合作，提升福州大学土木工程学院在学科水平、工程技术创新和高层次人才培养等方面的综合实力。陈宜言大师工作室的正式揭牌，将有望成为福州大学创新型人才培养的“孵化器”、创新思维技术改造的“试验台”和解决重点难点技术的“攻关队”，为福州大学加快建成世界一流的东南强校作出贡献。个人简介：陈宜言，1960年出生于福建福州，是福州大学78级道路与桥梁专业校友，全国工程勘察设计大师，从业多年一直奋斗在改革开放前沿——深圳的城市建设第一线。2018年9月，为感恩母校，成立了“福州大学土木工程学院陈宜言设计大师工作室”，陈宜言先生个人捐赠了高达3.6米的 “筑梦”景观寿山石，献礼母校六十周年华诞。2019年2月，福州大学·深圳市市政设计研究院校企合作打造卓越毕业生项目正式启动，这一创新性的人才培养模式是福州大学“新工科”教育的良好实践。（图/蓝苗）张星副书记与陈宜言教授为福州大学大师工作室揭牌林键副校长为陈宜言大师颁发特聘教授聘书并佩戴校徽
